pitcher_id,pitcher_name,team,game_date,n_starts_prior,fp_projection,avg_fp_actual,n_starts_actual,k_pct_prior,bb_pct_prior,k_bb_pct_prior,csw_pct_prior,whiff_pct_prior,hard_hit_pct_prior,barrel_pct_prior,gb_pct_prior,fb_pct_prior,xwoba_against_prior,era_prior,whip_prior,xfip_prior,siera_prior,ip_per_start_prior,hr_per_9_prior,wins_prior,is_home,park_factor,days_of_rest,prior_pitches,own_team_oaa,model_se,sample_se,total_se,lo80,hi80
641816,Mahle,Giants,2026-05-26,11,9.451294177129684,4.65,11,0.21305416408697772,0.08551601270096694,0.12753815138601077,0.27694951035912135,0.1969429330307641,0.37659204268646324,0.08998956037582648,0.4729214492464318,0.21355424693083142,0.32194079070393605,6.035294117647059,1.535294117647059,3.1026588235294117,2.794035291980195,5.151515151515151,1.7470588235294118,1,0.5,100.0,5.0,72.27272727272727,-10.245959241040056,0.739230206449672,2.0851441405707476,2.2123036376329868,6.619545520959461,12.283042833299907
527048,"Pérez, M",Braves,2026-05-30,9,9.291255503406914,7.74,9,0.19010096035459245,0.09214043842452325,0.0979605219300692,0.2776549007726102,0.2063767706240472,0.3951282051282051,0.08487179487179487,0.4179487179487179,0.25897435897435894,0.3164425374021549,2.7,1.1142857142857143,3.5631714285714287,3.569095703125,5.185185185185185,0.7714285714285715,3,0.5,100.0,5.0,61.666666666666664,44.39915671117358,0.884774764402978,2.182178902359924,2.3547252802883625,6.27720714463781,12.305303862176018
702273,Schultz,White Sox,2026-05-24,7,9.28937772876327,6.53,7,0.2110024666081902,0.09398480249412731,0.11701766411406288,0.27944473213764615,0.21701143355879335,0.37971272230632575,0.0762075500077111,0.42883479551340126,0.2655810298640575,0.31121193619021914,4.628571428571429,1.1714285714285715,3.845142857142857,3.8379954963407767,5.0,0.7714285714285715,2,0.5,100.0,5.0,61.0,20.491918482080113,0.9717275039941505,3.779644730092272,3.902559240771751,4.294101900575429,14.284653556951111
687570,Prielipp,Twins,2026-05-27,7,9.23593523716992,6.26,7,0.23523968738311202,0.08475935742268009,0.15048032996043192,0.2626590140775313,0.21292751998008322,0.3689251174768705,0.1036198552252365,0.40026699958944817,0.24165800958632042,0.31612947542812014,5.13,1.3499999999999999,3.12632,3.2653098216409036,4.761904761904762,1.0799999999999998,1,0.5,100.0,5.0,62.285714285714285,-23.907238229093466,0.9689520256634877,3.779644730092272,3.901869079524794,4.2415428153781845,14.230327658961656
571927,Matz,Rays,2026-05-20,7,9.204992365573146,11.01,7,0.19989476586264163,0.07027615352366634,0.1296186123389753,0.2737028343129447,0.2214062171794231,0.36345815512557034,0.0880777427272291,0.404461249683351,0.25021495420221523,0.31492244574232464,3.052173913043478,0.9913043478260869,3.608313043478261,2.920168097740185,5.476190476190476,0.7043478260869565,4,0.5,100.0,5.0,84.42857142857143,-40.983836964160226,0.49232337791871317,3.779644730092272,3.81157403104801,4.326177605831693,14.0838071253146
669461,Liberatore,Cardinals,2026-05-25,10,9.107217897575897,7.78,10,0.20412216198808436,0.07674607361714215,0.12737608837094222,0.25334424935307964,0.19526114062537905,0.4163049140475777,0.08285168556048918,0.4259977000724051,0.26266024958473533,0.3365950744509445,4.21875,1.5,3.4817,3.074662083333332,5.333333333333334,1.18125,2,0.5,100.0,5.0,68.7,17.07659873506676,0.5667088994151972,2.1320071635561044,2.2060402358368103,6.283486395704779,11.930949399447014
621111,Buehler,Padres,2026-05-27,9,9.088191563415865,7.73,9,0.18576842444766972,0.07986256696948521,0.10590585747818451,0.25976883870881434,0.1733974068365219,0.3732741617357002,0.07426794113184645,0.4711458929821213,0.23620920022905134,0.33738416288798734,3.884892086330935,1.1007194244604317,3.1475539568345323,2.7574893905817173,5.148148148148149,0.776978417266187,3,0.5,100.0,5.0,64.0,17.07659873506676,0.7882316004696154,2.182178902359924,2.32017538515597,6.118367070416223,12.058016056415507
696149,Chandler,Pirates,2026-05-27,10,9.034220563600154,5.72,10,0.2406879706900061,0.08868894601542417,0.15199902467458193,0.2693641702735394,0.2516467627055106,0.3807125771119224,0.09656301145662848,0.39773334758900886,0.24783491927723722,0.31144774153039845,4.591836734693878,1.469387755102041,4.1227755102040815,3.8961893413398383,4.9,1.1020408163265305,1,0.5,100.0,5.0,77.8,0.0,0.5805254672880461,2.1320071635561044,2.2096299155343977,6.205894271716126,11.862546855484183
607259,"Martinez, N",Rays,2026-05-29,11,9.016468054507808,11.79,11,0.1552888222055514,0.0496706383803158,0.1056181838252356,0.2639135839791467,0.16903707802988377,0.3279039957567185,0.06011315417256012,0.41295704373586967,0.24175567163015513,0.31915465908836793,1.6199999999999999,1.1099999999999999,3.41642,3.14399327348287,6.060606060606061,0.5399999999999999,5,0.5,100.0,5.0,69.36363636363636,-40.983836964160226,0.8196534116621702,2.0851441405707476,2.2404592837643706,6.1486801712894135,11.884255937726202
656849,"Peterson, D",Mets,2026-05-26,9,9.002778971573896,7.24,9,0.22120800155369974,0.08704375493991041,0.13416424661378934,0.2772733208189699,0.21649918451096964,0.4981801637852593,0.0595427661510464,0.5540488922841863,0.16558441558441558,0.33136404997846647,5.2734375,1.7109375,3.049671875,2.628327986931016,4.7407407407407405,0.2109375,3,0.5,100.0,5.0,60.77777777777778,-27.32255797610682,0.8791947753320041,2.182178902359924,2.3526343138864263,5.991407049799271,12.014150893348521
641743,Kay,White Sox,2026-05-30,10,8.954914840339327,9.88,10,0.19364645570511876,0.0819100712871944,0.11173638441792437,0.2550907963917181,0.20213513928114532,0.43147203067918444,0.09466859422382448,0.4521961296071751,0.18666899090404776,0.34121026932674925,2.6470588235294117,1.2549019607843137,3.168941176470588,3.6294424387861275,5.1,1.0588235294117647,5,0.5,100.0,5.0,62.1,20.491918482080113,1.2003104659269037,3.162277660168379,3.3824170669232467,4.6254209946775715,13.284408686001083
